VAR1,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,metro_dist_group
522,209.03147189,Private room,False,True,2,True,1,0,10,98,1,6.4059298769,2.0964043471,73.364718731,3.8847106042,91.297361354,6.3617314906,4.80314,52.35642,Kinda Far
523,1032.5029878,Entire home/apt,False,False,2,False,0,0,9,98,1,1.1617217829,1.1559535415,373.11689567,19.756787544,458.22129017,31.929518752,4.87605,52.37288,Close
524,491.64577133,Private room,False,True,4,False,0,1,9,91,1,0.6074574905,0.1661690454,447.72626304,23.707403121,662.99656122,46.198554253,4.89765,52.37793,Very Close
525,284.95770159,Private room,False,True,2,False,0,0,10,96,1,3.6466173077,2.4541086259,113.58408859,6.0143529622,141.38224356,9.8517181407,4.94659,52.37485,Kinda Far
526,325.49855881,Private room,False,True,2,False,1,0,10,93,1,0.2988822359,0.2552566017,837.30041366,44.33561325,772.00477102,53.794403145,4.89749,52.37326,Very Close
527,337.91859021,Private room,False,True,2,False,1,0,9,93,1,0.2645439121,0.2274570512,612.63671961,32.439521372,872.17240946,60.774228304,4.896,52.37165,Very Close
528,1002.9761207,Entire home/apt,False,False,5,True,0,0,10,97,1,1.5112863647,1.2677700064,352.8978419,18.686175212,458.11751281,31.922287396,4.87443,52.36589,Close
529,571.32144447,Entire home/apt,False,False,2,True,1,0,10,100,1,1.8979244284,1.9080607325,199.72758701,10.575708442,263.96071785,18.393162586,4.87325,52.38521,Close
530,215.12431748,Private room,False,True,2,True,1,0,10,99,1,4.5737556467,3.1503408673,85.977602533,4.5525711822,108.10033042,7.5325865499,4.8908,52.41432,Far
531,970.87151126,Entire home/apt,False,False,2,False,0,0,10,98,1,0.7816646298,0.7301650832,492.32709109,26.069046601,617.75813656,43.046275737,4.88206,52.37131,Very Close
532,405.40857217,Private room,False,True,2,False,0,0,10,94,1,2.1576837719,1.4955100312,337.47539629,17.86954647,337.8357378,23.540880261,4.86916,52.36053,Close
533,393.45722119,Entire home/apt,False,False,2,False,0,0,10,100,1,1.8711156775,1.5298838268,190.01777243,10.061567308,250.62752838,17.464086761,4.88728,52.38967,Close
534,909.4743749,Entire home/apt,False,False,4,True,0,0,9,97,2,3.1247921039,0.5491544392,198.36873298,10.503756218,244.27798821,17.021641666,4.88719,52.34538,Very Close
535,657.32430342,Entire home/apt,False,False,4,False,0,0,10,100,2,3.5692106977,0.6984649219,150.90604633,7.9905754233,189.36856061,13.195473752,4.90275,52.3417,Very Close
536,288.70714503,Shared room,True,False,3,False,1,0,10,95,1,3.6078365318,1.6539819223,106.48773771,5.6385964678,133.46242185,9.2998535699,4.9083,52.4043,Close
537,393.45722119,Entire home/apt,False,False,2,False,0,0,9,96,1,3.1346149544,1.9549805476,138.35009828,7.3257296308,183.16915783,12.763490447,4.93648,52.36381,Close
539,372.36660183,Private room,False,True,2,True,0,0,10,98,1,3.0234857568,1.588521863,211.54906324,11.201663463,240.01766063,16.724775911,4.86485,52.35227,Close
540,583.97581609,Private room,False,True,2,False,0,0,10,100,1,2.1519227347,1.6432708214,180.22797369,9.5431909599,236.54841301,16.483033745,4.86899,52.38574,Close
541,613.03400277,Entire home/apt,False,False,4,False,0,1,10,91,3,3.3881876058,2.1115455003,120.95029178,6.4043983152,150.35635213,10.477046937,4.94254,52.37669,Kinda Far
542,348.93258032,Private room,False,True,2,True,0,0,10,98,1,3.0647826265,1.7577296924,123.50413023,6.5396257585,157.38187895,10.966595754,4.90094,52.40036,Close
543,306.04832095,Private room,False,True,3,True,0,0,10,97,1,1.8398978583,0.4854901055,399.57889852,21.157968178,445.11049236,31.015939497,4.89549,52.35676,Very Close
544,276.28711363,Private room,False,True,2,False,0,0,6,70,1,2.4326944526,0.728726046,343.81401748,18.205180674,335.45475134,23.374969699,4.87992,52.35291,Very Close
545,774.7287512,Entire home/apt,False,False,4,False,0,0,9,89,2,0.6188752839,0.2924994583,417.1147421,22.086502747,688.08212309,47.946552296,4.89572,52.37856,Very Close
546,568.97804232,Entire home/apt,False,False,4,False,0,1,8,91,3,2.9865595348,1.0732218233,140.1697478,7.4220812824,177.17932623,12.346110363,4.85247,52.38335,Close
547,489.30236918,Entire home/apt,False,False,2,True,0,0,10,100,1,0.5389110321,0.2484030643,463.91062115,24.564375637,764.99871163,53.306210846,4.89656,52.37759,Very Close
549,497.50427671,Entire home/apt,False,False,2,True,0,0,10,99,1,1.8880647535,1.8058525767,266.25177373,14.098208331,347.1615673,24.190717478,4.86679,52.36788,Close
550,1166.3112507,Entire home/apt,False,False,4,False,0,0,10,99,2,2.6026624233,1.2360350204,162.99721312,8.6308107388,204.5490121,14.253269452,4.85621,52.37936,Close
551,632.95292105,Private room,False,True,4,False,0,0,9,80,2,0.4404327038,0.4568479341,595.90788166,31.553718287,684.34840653,47.686381553,4.88667,52.37281,Very Close
552,1072.8095048,Private room,False,True,4,False,0,1,9,88,2,1.9270536394,0.2629848021,474.52890312,25.126620722,532.23219553,37.086705118,4.89099,52.35596,Very Close
553,255.43083449,Private room,False,True,2,False,0,0,8,87,1,2.4436346461,1.2551263235,182.87244568,9.6832175088,229.94633424,16.022991399,4.92569,52.36404,Close
554,337.91859021,Private room,False,True,2,True,1,0,10,96,1,6.641468866,2.1239834014,71.548847814,3.7885590326,88.555762678,6.1706929505,4.80367,52.34944,Kinda Far
555,221.45150329,Private room,False,True,2,False,0,1,10,92,1,10.149563065,1.1136174542,44.771650015,2.3706886169,55.778657958,3.8867371364,5.0007,52.31015,Close
556,253.32177255,Private room,False,True,2,False,0,1,9,91,1,10.128259538,1.1123413403,44.859116487,2.3753200247,55.879165325,3.8937406344,5.00072,52.31044,Close
557,253.32177255,Private room,False,True,2,False,0,1,9,88,1,10.073490091,1.0036405514,45.160454405,2.3912760677,56.215173265,3.9171541511,4.99907,52.3101,Close
558,253.32177255,Private room,False,True,2,False,0,1,10,95,1,9.9662118098,1.1029434397,45.548538676,2.4118253878,56.692555145,3.9504188073,5.00048,52.31241,Close
559,393.45722119,Private room,False,True,2,False,0,1,10,90,0,1.2177899313,1.1412571569,360.04211766,19.064469361,477.89796394,33.300617689,4.87618,52.36969,Close
560,504.06580273,Entire home/apt,False,False,2,False,1,0,9,95,1,1.1708211381,0.5508823706,499.39838898,26.443476523,1147.1474224,79.934882815,4.88488,52.36399,Very Close
561,399.55006679,Private room,False,True,2,False,0,1,10,94,0,1.1301492901,1.0839193532,378.06854601,20.01898072,475.16979441,33.110514911,4.87686,52.37114,Close
563,907.13097275,Entire home/apt,False,False,4,True,0,0,10,100,2,2.3361408438,0.6187855313,239.48820531,12.6810596,311.57715129,21.711144175,4.90301,52.35313,Very Close
564,344.24577602,Private room,False,True,2,False,0,0,10,92,1,1.8628849714,0.7031591102,322.00142415,17.050189363,424.50052033,29.579806995,4.89934,52.35693,Very Close
565,539.216835,Private room,False,True,4,False,0,1,10,96,1,0.9721050326,0.4675960646,363.9759102,19.27276629,443.29147387,30.889187672,4.90737,52.37351,Very Close
566,814.80092799,Entire home/apt,False,False,2,True,0,0,10,99,1,0.9927024537,1.0846547848,456.42351246,24.167928257,474.92340242,33.093345963,4.87958,52.37657,Close
567,614.44004406,Entire home/apt,False,False,5,False,0,0,9,90,3,2.9282813392,1.6214553411,150.30284579,7.9586355536,193.61998685,13.491719249,4.93223,52.36232,Close
569,796.28805099,Entire home/apt,False,False,4,True,0,0,10,100,2,3.6027014429,0.1007740058,157.64812746,8.3475730989,200.16014879,13.947447142,4.89314,52.34085,Very Close
570,467.04004874,Private room,False,True,4,False,0,0,9,95,2,2.8778553173,1.0709355641,146.28291825,7.7457777194,185.72223922,12.941392831,4.85327,52.38189,Close
571,346.58917817,Entire home/apt,False,False,2,False,0,0,9,96,1,1.765112585,1.7153961723,261.95091316,13.870474906,348.22349683,24.264714256,4.86762,52.37032,Close
572,344.24577602,Private room,False,True,2,False,1,0,10,100,1,1.2647151662,0.4703280996,416.4259857,22.050032638,531.56810658,37.040430445,4.89764,52.36221,Very Close
573,438.91922293,Entire home/apt,False,False,2,False,0,0,9,96,1,4.2962593278,0.7710028463,92.294592051,4.8870599745,114.80440293,7.9997359676,4.9417,52.39787,Very Close
575,276.28711363,Private room,False,True,2,True,0,0,10,96,1,7.5945880976,0.7838911247,62.136330429,3.2901599829,79.59380063,5.5462105412,4.95584,52.31681,Very Close
576,602.02001265,Entire home/apt,False,False,4,False,0,0,9,94,0,1.5170885255,1.4293613334,314.06969422,16.630198993,421.7643589,29.389147329,4.87225,52.36843,Close
577,337.91859021,Private room,False,True,3,True,1,0,10,97,1,6.525145643,1.9539501035,73.107738255,3.8711033173,90.502849202,6.3063687408,4.80603,52.34877,Close
578,589.83432147,Entire home/apt,False,False,3,False,0,0,8,97,0,2.8347780882,1.359566992,173.58248225,9.1913077728,214.4184113,14.940983388,4.85286,52.36671,Close
579,424.15578938,Entire home/apt,False,False,3,False,0,0,9,94,1,3.6270890267,1.6989098858,123.89414482,6.5602772902,159.75065628,11.131655567,4.93779,52.3555,Close
580,430.24863497,Private room,False,True,2,False,0,1,9,88,1,1.2773008304,0.6725415894,490.25700232,25.959434025,814.20165873,56.73474299,4.88248,52.36377,Very Close
581,410.5640569,Private room,False,True,2,True,0,0,10,100,0,1.1397055853,0.4416495572,501.25459991,26.541764125,752.09715174,52.407211592,4.88673,52.36376,Very Close
582,546.71572189,Entire home/apt,False,False,2,False,0,0,9,96,1,1.4123925333,0.1659570898,474.28508751,25.113710524,505.52590305,35.225772235,4.8935,52.36054,Very Close
583,430.24863497,Private room,False,True,2,False,0,1,9,88,1,1.2393663644,0.7377433095,464.15224909,24.577169997,741.55958863,51.672939033,4.88199,52.36441,Very Close
584,774.26007077,Entire home/apt,False,False,4,True,0,0,10,100,1,1.4323810576,1.3824197464,311.3633335,16.486895395,410.93911732,28.634828922,4.87249,52.37066,Close
585,577.41429007,Entire home/apt,False,False,4,True,0,0,10,96,2,2.8633473442,1.7263130674,204.33280712,10.819557907,252.60175975,17.601654043,4.8592,52.35801,Close
586,792.77294777,Private room,False,True,3,True,0,0,10,98,1,1.4785410631,1.6031666696,261.82460169,13.86378663,321.71800202,22.417773243,4.87493,52.38051,Close
587,454.85435756,Private room,False,True,4,False,0,0,9,88,2,1.3008801281,1.2957994559,331.1194926,17.532997146,416.24054268,29.004239868,4.874,52.373,Close
588,228.71604996,Private room,False,True,2,True,1,0,10,99,1,3.0382605954,1.4573425715,124.43482535,6.5889066832,156.28549559,10.890198184,4.90582,52.39941,Close
589,221.21716308,Private room,False,True,2,True,0,0,9,96,1,5.5984127444,3.9504703901,71.4795061,3.7848873427,89.253391969,6.2193047631,4.88607,52.42337,Far
590,405.40857217,Private room,False,True,2,False,0,1,9,88,0,2.0919879287,1.1062793412,522.3891532,27.660852765,412.93058666,28.77359737,4.87567,52.35775,Close
591,405.40857217,Private room,False,True,2,False,0,1,8,92,0,2.2389718503,1.0309148392,435.33891805,23.051484973,376.30565498,26.221519438,4.87596,52.35606,Close
592,642.56086987,Entire home/apt,False,False,4,False,0,1,9,93,3,3.8198082187,2.2242555732,101.14354235,5.3556177723,127.6836178,8.8971781895,4.90083,52.40724,Kinda Far
593,618.1894875,Entire home/apt,False,False,4,False,0,0,8,90,2,2.1442717753,1.803145765,213.09496672,11.28352008,267.87013092,18.665576113,4.86172,52.37163,Close
594,268.0852061,Private room,False,True,2,True,1,0,10,97,1,3.5060140733,0.9248057627,143.28166275,7.5868592464,177.18504289,12.346508709,4.845,52.362,Very Close
595,299.72113514,Entire home/apt,False,False,2,True,0,1,10,100,1,3.4386970579,0.8192941851,111.95423436,5.9280510975,138.75258414,9.668479689,4.921,52.399,Very Close
596,470.78949218,Entire home/apt,False,False,2,True,0,1,10,100,1,1.2707944936,0.7067336201,329.92426423,17.46970901,376.01274122,26.201108785,4.911,52.37,Very Close
597,385.48965388,Entire home/apt,False,False,2,True,0,1,10,100,1,2.0814573844,0.4425872141,254.61403584,13.481982377,333.33920624,23.227555473,4.905,52.356,Very Close
598,428.13957303,Entire home/apt,False,False,2,True,0,1,10,100,1,1.0866230211,0.7047377298,293.07221316,15.51836842,399.58337722,27.843544614,4.893,52.383,Very Close
599,342.60539451,Entire home/apt,False,False,2,True,0,1,10,100,1,1.5852074298,1.6102117832,267.05463889,14.140720575,328.37712743,22.881790682,4.87,52.375,Close
600,342.60539451,Entire home/apt,False,False,2,True,0,1,10,99,1,1.9470405397,1.895600381,241.12682533,12.767825619,316.44496198,22.050340227,4.865,52.37,Close
601,393.45722119,Private room,False,True,2,False,0,0,10,94,1,0.1847578359,0.4205244212,594.86236835,31.498357662,794.71096054,55.376603098,4.89292,52.37489,Very Close
602,467.04004874,Entire home/apt,False,False,4,False,0,0,9,93,1,2.3786024642,1.5257127747,188.40232078,9.9760280697,234.7825285,16.359984373,4.85817,52.3734,Close
603,417.82860357,Entire home/apt,False,False,2,False,0,0,10,100,1,4.0840062287,0.8594670616,130.92152342,6.9323816562,167.37599641,11.663000238,4.84677,52.34993,Very Close
604,688.0228716,Entire home/apt,False,False,2,False,1,0,10,100,1,0.7263702059,0.7930230502,396.7610604,21.008761777,553.04159738,38.536734178,4.88842,52.3791,Very Close
605,417.82860357,Private room,False,True,4,False,0,0,10,95,1,4.827759585,2.9698777038,81.712648295,4.3267390214,102.70100627,7.1563538748,4.89603,52.41659,Kinda Far
606,786.44576196,Private room,False,True,4,False,1,0,9,95,1,0.9551928319,0.5876071825,472.35923353,25.011735276,777.86548364,54.202786031,4.88704,52.36549,Very Close
607,1007.662925,Private room,False,True,2,False,1,0,10,100,1,1.0165192957,0.5660492017,474.67741191,25.134484361,812.58387542,56.622013521,4.88646,52.36505,Very Close
608,264.33576266,Private room,False,True,2,True,1,0,10,100,1,2.9988425077,1.0265609374,158.28068675,8.3810675337,198.59489185,13.838377787,4.8495,52.36944,Close
609,551.6368664,Private room,False,True,4,False,0,1,10,100,1,1.1337573994,0.5986550611,339.40068587,17.971491833,393.81808658,27.441810868,4.90961,52.37191,Very Close
610,442.66866637,Entire home/apt,False,False,3,False,0,0,9,94,3,3.732498866,0.465187435,135.0036087,7.1485307841,173.52914696,12.09176062,4.91504,52.34249,Very Close
611,390.87947883,Private room,False,True,2,False,1,0,9,100,1,1.355790207,1.3546769443,317.15741983,16.793696116,396.49153802,27.62810081,4.87319,52.37324,Close
612,1075.3872472,Entire home/apt,False,False,4,False,1,0,9,95,2,1.9425336211,1.4927500311,183.79082065,9.7318460735,235.27448886,16.394264878,4.89134,52.39066,Close
613,307.22002203,Entire home/apt,False,False,2,True,0,0,10,98,1,6.7050395625,2.808977588,66.895535916,3.5421630757,82.846710543,5.7728779839,4.79489,52.37765,Kinda Far
614,651.23145783,Entire home/apt,False,False,4,False,0,0,10,91,2,4.1526654018,0.6569883925,126.82108672,6.7152608083,163.34897653,11.382391699,4.84415,52.35098,Very Close
615,546.71572189,Entire home/apt,False,False,2,True,0,0,10,98,2,3.753116771,0.7795881449,155.78340695,8.2488349086,186.11377486,12.968675598,4.86455,52.34438,Very Close
616,675.6028402,Entire home/apt,False,False,4,False,0,0,8,93,2,4.7553202474,0.9818478791,92.072730584,4.8753122624,115.41855542,8.0425309966,4.82535,52.38362,Very Close
617,321.74911537,Private room,False,True,2,True,1,0,10,91,1,0.4804104127,0.3369868588,467.45691368,24.752154182,830.73159265,57.886572567,4.89533,52.37733,Very Close
618,921.66006608,Entire home/apt,False,False,3,True,0,0,10,100,1,2.2834126178,0.6649530823,249.14494859,13.192390573,325.73554781,22.697721614,4.90209,52.35346,Very Close
619,209.03147189,Private room,False,True,2,True,1,0,9,97,1,4.892633335,0.733461791,97.945199814,5.1862634101,121.62315256,8.4748762521,4.82441,52.36035,Very Close
620,388.30173646,Private room,False,True,2,True,0,0,10,99,0,0.9223441234,0.9675297502,351.46193202,18.61014283,694.70488954,48.40803619,4.88618,52.38036,Very Close
621,725.04862559,Private room,False,True,4,True,1,0,10,97,2,3.694524879,1.4575222726,123.22629141,6.5249140083,160.91841436,11.213026629,4.93619,52.35306,Close
622,255.6651747,Private room,False,True,2,False,0,0,9,97,1,2.2213830739,1.7018189505,202.70869488,10.733560084,252.95522391,17.626283934,4.86049,52.3727,Close
623,245.82288567,Private room,False,True,2,False,0,0,10,98,1,2.5770677097,0.4411565599,250.07372796,13.241570058,336.46626656,23.445453535,4.89347,52.35007,Very Close
624,797.69409228,Entire home/apt,False,False,4,False,1,0,10,95,2,1.2727769467,1.3529367816,324.87304511,17.202243601,377.54175524,26.307652683,4.87555,52.37717,Close
625,299.72113514,Entire home/apt,False,False,2,True,0,1,10,93,1,2.0905516881,0.4263702451,179.42353594,9.5005954464,217.96627443,15.188203595,4.914,52.387,Very Close
626,651.23145783,Entire home/apt,False,False,4,False,1,0,6,65,2,1.7688966598,1.5851594459,202.00179725,10.696129385,262.83898883,18.314998893,4.88254,52.38776,Close
627,528.43718511,Private room,False,True,2,False,0,0,4,47,1,3.809662558,0.4176824191,122.94043515,6.5097777293,152.9705457,10.659207706,4.83758,52.36902,Very Close
628,254.49347363,Private room,False,True,2,False,0,0,9,93,1,3.0240480789,0.7980918561,125.84219407,6.6634277923,156.03781128,10.872939185,4.91686,52.3962,Very Close
629,177.16120263,Private room,False,True,3,False,0,1,8,92,1,7.1549732325,4.135221094,58.269428356,3.0854049487,72.185306255,5.0299759944,4.992,52.395,Very Far
630,576.24258899,Entire home/apt,False,False,4,False,0,1,10,85,1,0.908405546,0.4025563099,377.5868037,19.993472145,465.61099002,32.444443669,4.90644,52.37337,Very Close
632,144.82225295,Private room,False,True,2,False,0,1,9,85,1,7.5480676006,3.27103967,61.388048045,3.2505379334,75.940821625,5.2916657085,4.78591,52.35599,Far
633,501.48806037,Entire home/apt,False,False,2,False,0,0,9,95,1,1.3061860456,1.2826325051,331.62143355,17.559575253,455.78021931,31.759421423,4.87401,52.37209,Close
634,468.44609003,Entire home/apt,False,False,2,False,0,0,10,100,1,1.0564431369,0.6573411039,465.34577879,24.640368187,821.23130883,57.224579122,4.8847,52.36525,Very Close
635,459.77550207,Private room,False,True,2,False,1,0,10,100,1,0.3396755797,0.5450973954,525.92037734,27.847833429,740.43664685,51.594690834,4.89035,52.37578,Very Close
636,405.64291238,Entire home/apt,False,False,2,False,1,0,10,100,1,3.6248366919,0.4277375497,124.18264253,6.5755534357,154.97025245,10.79855015,4.83995,52.37507,Very Close
637,624.28233309,Entire home/apt,False,False,2,True,1,0,10,97,1,1.5525786172,1.0693014214,406.3740967,21.517778436,567.30875494,39.530890244,4.87621,52.36386,Close
638,504.06580273,Entire home/apt,False,False,3,False,0,0,10,100,3,4.0755841571,0.8343893281,130.99264603,6.9361476459,168.05773037,11.710504441,4.84653,52.35023,Very Close
639,768.16722518,Entire home/apt,False,False,4,True,0,0,10,98,2,2.9543548534,1.4555401255,175.41044705,9.2880997232,215.32953952,15.004472113,4.85311,52.36294,Close
640,306.04832095,Private room,False,True,2,False,1,0,9,93,1,3.5365088118,2.4429712438,121.45172703,6.430949645,155.41524137,10.829557618,4.94336,52.36523,Kinda Far
641,497.73861692,Entire home/apt,False,False,2,True,0,0,9,97,0,1.7018442485,1.839048672,222.71183774,11.79273979,285.57131433,19.89902004,4.87421,52.38325,Close
642,325.49855881,Private room,False,True,4,False,0,1,8,88,1,1.2050898381,1.0161409844,272.31245219,14.419125282,371.48731016,25.885770239,4.88776,52.38356,Close
643,737.23431678,Entire home/apt,False,False,4,False,0,0,9,96,2,2.3719504943,0.4273375576,269.70267978,14.280936099,340.84282945,23.750418734,4.89625,52.352,Very Close
644,287.76978417,Private room,False,True,2,True,1,0,10,98,1,2.2827364133,0.1918409478,223.43253545,11.830901213,293.15845169,20.427702687,4.9086,52.35504,Very Close
645,952.59297448,Entire home/apt,False,False,3,False,0,1,10,100,3,3.0789846655,0.4967233289,167.90152364,8.8904972396,215.49553238,15.016038734,4.91085,52.34778,Very Close
646,254.25913341,Private room,False,True,2,True,0,0,10,100,1,7.7216283353,2.9686944534,61.099459417,3.2352569739,75.812429355,5.2827191504,4.79129,52.34271,Kinda Far
647,250.50968997,Private room,False,True,2,True,0,0,10,96,1,2.7466051945,1.1650526433,163.65364642,8.6655693183,203.99309655,14.214532457,4.85279,52.37412,Close
648,378.69378764,Entire home/apt,False,False,2,False,0,0,10,99,1,3.6101794078,1.0065615086,162.35271666,8.5966842231,196.45451234,13.689233063,4.86081,52.3475,Close
649,205.28202845,Private room,False,True,3,False,1,0,9,85,1,5.1791753689,3.4868732979,80.429176204,4.2587783214,100.42200047,6.9975494723,4.96847,52.37952,Far
651,258.00857685,Private room,False,True,2,False,0,0,10,94,1,2.4568833811,1.9494581309,218.2865077,11.558415624,268.36957686,18.700378225,4.86032,52.36401,Close
652,288.70714503,Entire home/apt,False,False,2,False,0,0,9,90,0,6.9608741748,3.7547783726,62.488776652,3.3088222446,79.065526295,5.5093996255,4.99238,52.35836,Far
653,375.88170506,Entire home/apt,False,False,2,False,0,0,6,80,1,1.7630432552,1.8952953847,215.61472516,11.416942963,278.91785455,19.43539739,4.87353,52.38361,Close
654,371.19490076,Private room,False,True,2,False,0,1,9,78,0,0.855120809,0.6843486327,467.37387358,24.747757154,675.13160537,47.044141588,4.88447,52.36765,Very Close
655,958.45147986,Entire home/apt,False,False,6,False,0,1,9,96,3,7.1509168874,3.9465216576,60.765465296,3.2175717632,77.635767618,5.4097719839,4.99559,52.35926,Far
656,196.61144049,Entire home/apt,False,False,2,False,0,0,10,94,1,5.7315398175,0.8745813935,85.742719373,4.5401339628,106.35996097,7.4113151026,4.82162,52.34605,Very Close
657,370.02319968,Private room,False,True,2,True,0,0,10,96,1,1.9754972005,1.9500668836,228.83304281,12.116861666,287.48500947,20.032369071,4.86417,52.37191,Close
658,280.03655707,Private room,False,True,2,False,0,0,9,95,1,2.4209685723,1.1649702723,188.25860162,9.9684180448,235.8315443,16.433081303,4.92463,52.36318,Close
659,814.56658777,Private room,False,True,4,False,0,0,9,86,1,2.2984233674,1.6615441727,289.19717921,15.313182797,314.10617898,21.887370463,4.86673,52.36034,Close
660,786.44576196,Entire home/apt,False,False,4,False,0,0,10,100,2,2.5290259737,0.5661673342,185.45690537,9.8200663665,241.08479074,16.799135073,4.91918,52.35705,Very Close
661,313.31286762,Private room,False,True,2,True,0,0,10,100,1,3.6150525412,2.3415543516,113.94502485,6.0334647769,141.71183893,9.8746848207,4.946,52.376,Kinda Far
662,789.96086518,Entire home/apt,False,False,5,False,0,1,8,93,2,1.3492509045,1.0167938742,247.82974811,13.122749833,333.53206017,23.240993812,4.8902,52.38523,Close
663,356.4314672,Entire home/apt,False,False,2,False,0,0,10,96,0,3.5102444856,0.8723002293,109.70608699,5.8090102008,136.1282167,9.4856099902,4.9196,52.4003,Very Close
664,276.28711363,Private room,False,True,2,False,0,0,8,93,1,2.6432544339,1.8425040335,159.55700077,8.4486492086,198.22289422,13.812456457,4.93142,52.36944,Close
665,144.82225295,Private room,False,True,4,False,0,1,9,80,1,7.6113434029,3.3052621509,60.964167677,3.2280931863,75.378029531,5.2524495457,4.78555,52.35464,Far
666,995.47723385,Entire home/apt,False,False,4,False,0,0,7,84,2,0.0150587981,0.2495009068,1003.3081158,53.125831382,840.50596083,58.567664604,4.89299,52.37335,Very Close
667,1019.8486162,Entire home/apt,False,False,4,False,1,0,9,100,2,1.0887276389,0.6070844063,475.46406753,25.176138299,854.13255016,59.517184954,4.88499,52.3648,Very Close
668,363.69601387,Private room,False,True,2,False,1,0,10,95,0,0.7086421307,0.4765767595,517.71466628,27.413335577,924.12316066,64.39423139,4.89041,52.36708,Very Close
669,295.26867106,Private room,False,True,4,False,0,0,9,94,1,10.488524566,0.6340117747,44.296965851,2.3455537751,55.136278149,3.8419751871,4.96865,52.2911,Very Close
670,639.04576664,Entire home/apt,False,False,4,False,0,0,10,96,2,2.308738725,0.4797052625,272.79563468,14.444710116,338.31825071,23.574502455,4.89742,52.35265,Very Close
671,367.44545731,Private room,False,True,2,True,1,0,10,100,1,3.7981672339,1.5341407839,119.61726615,6.3338137224,155.65405473,10.846198476,4.93774,52.35277,Close
672,362.5243128,Private room,False,True,2,True,1,0,10,99,1,3.7549545987,1.4051444024,121.72964253,6.4456654556,159.21174467,11.09410343,4.93614,52.35214,Close
673,504.06580273,Entire home/apt,False,False,2,False,0,0,10,100,0,1.7241527707,1.8225507862,230.84645096,12.223472965,284.43556599,19.819879462,4.8704,52.3801,Close
674,691.53797483,Entire home/apt,False,False,4,False,1,0,9,93,2,2.9836134095,0.9563636941,141.84285107,7.5106732118,179.45528475,12.504702428,4.85157,52.38179,Very Close
675,362.5243128,Entire home/apt,False,False,2,False,0,0,10,92,1,10.189222108,0.2284478778,45.368866801,2.4023116426,56.658099973,3.9480179214,4.97645,52.2972,Very Close
676,201.53258501,Private room,False,True,2,False,1,0,9,95,1,3.5965174382,0.7558042882,148.91134441,7.884954631,186.86139502,13.020770846,4.90359,52.34155,Very Close
677,330.41970333,Private room,False,True,2,False,1,0,10,99,1,2.3062398248,0.8325878677,406.41948899,21.520181988,361.67386266,25.201955098,4.87843,52.35455,Very Close
678,572.72748576,Private room,False,True,4,True,0,0,10,96,1,3.1846930797,1.8285612022,119.32955445,6.3185791969,151.75967278,10.574832339,4.90126,52.40142,Close
679,425.09315024,Entire home/apt,False,False,2,False,0,0,9,98,1,3.4082459566,1.17827898,159.00969995,8.4196692669,201.37642983,14.032199355,4.85115,52.35653,Close
680,651.23145783,Entire home/apt,False,False,2,False,0,0,10,97,1,2.6203215252,0.2910164201,192.04522253,10.168922138,251.9722242,17.5577871,4.91189,52.35268,Very Close
681,362.5243128,Entire home/apt,False,False,2,False,0,0,7,80,1,2.1901143897,0.3177565275,315.823408,16.723059303,382.98587503,26.687006782,4.89522,52.35359,Very Close
682,423.92144916,Entire home/apt,False,False,3,False,1,0,10,90,1,2.0193983931,0.4362466258,230.64700453,12.212912144,284.383865,19.816276862,4.91394,52.36032,Very Close
683,540.62287629,Private room,False,True,4,True,0,0,9,95,1,1.310685555,0.7724693127,319.43689408,16.914395792,370.76991515,25.835781122,4.912,52.371,Very Close
684,374.9443442,Private room,False,True,2,False,1,0,9,92,1,0.2963133809,0.243799058,737.80829176,39.067439287,759.78283712,52.942761207,4.89728,52.37249,Very Close
685,424.15578938,Private room,False,True,2,False,1,0,10,95,1,0.3345436176,0.224671175,680.10307969,36.011909966,751.9127115,52.39435953,4.89756,52.37197,Very Close
686,442.43432615,Entire home/apt,False,False,3,False,1,0,9,93,1,0.8396060971,0.5951081749,345.33621442,18.285782013,510.99077617,35.606572457,4.89221,52.38076,Very Close
687,411.73575797,Private room,False,True,2,True,1,0,10,95,1,1.310661309,0.7724453711,319.43911376,16.914513326,370.75549575,25.834776358,4.912,52.371,Very Close
688,430.24863497,Private room,False,True,2,False,1,0,9,93,1,0.4263213838,0.2599003116,551.15964098,29.184269209,695.46666611,48.461117877,4.89787,52.37075,Very Close
689,614.44004406,Entire home/apt,False,False,4,False,0,0,8,83,3,8.1642778797,0.6759159579,57.746987521,3.0577413594,74.002944886,5.1566316693,4.95773,52.31144,Very Close
690,405.64291238,Entire home/apt,False,False,2,False,0,0,10,100,1,2.5206811305,1.2955615327,172.33830698,9.1254278652,214.64576139,14.956825469,4.85647,52.37651,Close
691,950.01523211,Private room,False,True,4,False,0,0,9,85,1,0.2802081672,0.514056551,531.93374842,28.166245424,787.07489656,54.844511174,4.89256,52.37573,Very Close
692,342.83973473,Private room,False,True,2,True,0,0,10,99,1,2.8619528926,0.9396279868,241.77850065,12.80233226,266.9578199,18.602004969,4.879,52.349,Very Close
